1,2023-09-29 00:00:00,10000,0,دفعة
1,2023-09-29 00:00:00,0,7710,"494 بضاعة فاتورة رقم "
1,2023-09-29 00:00:00,0,9400,"495 بضاعة فاتورة رقم "
1,2023-10-06 00:00:00,9435,0,دفعة غالب
1,2023-10-18 00:00:00,5000,0,دفعة
1,2023-10-30 00:00:00,10000,0,دفعة
1,2023-11-14 00:00:00,10000,0,دفعة
1,2023-11-21 00:00:00,7000,0,دفعة
1,2023-11-24 00:00:00,0,71960,"525 بضاعة فاتورة رقم "
1,2023-11-29 00:00:00,20000,0,دفعة
1,2023-12-08 00:00:00,15000,0,دفعة
1,2023-12-18 00:00:00,10000,0,دفعة
1,2023-12-23 00:00:00,10000,0,دفعة
1,2024-01-11 00:00:00,10000,0,دفعة
1,2024-01-19 00:00:00,10000,0,دفعة
1,2024-01-23 00:00:00,0,12000,"552 بضاعة فاتورة رقم "
1,2024-01-23 00:00:00,0,8000,"553 بضاعة فاتورة رقم "
1,2024-01-23 00:00:00,10000,0,دفعة
1,2024-01-31 00:00:00,0,8880,"559 بضاعة فاتورة رقم "
1,2024-01-31 00:00:00,10000,0,دفعة
1,2024-02-02 00:00:00,0,18750,"560 بضاعة فاتورة رقم "
1,2024-02-20 00:00:00,10000,0,دفعة
1,2024-02-29 00:00:00,10000,0,دفعة
1,2024-03-05 00:00:00,0,26500,"572 بضاعة فاتورة رقم "
1,2024-03-18 00:00:00,5000,0,دفعة
1,2024-03-31 00:00:00,10000,0,دفعة
1,2024-05-01 00:00:00,10000,0,دفعة
1,2024-05-07 00:00:00,0,12800,"592 بضاعة فاتورة رقم "
1,2024-05-07 00:00:00,0,33727,"593 بضاعة فاتورة رقم "
1,2024-05-07 00:00:00,10000,0,دفعة
1,2024-05-13 00:00:00,10000,0,دفعة
1,2024-06-09 00:00:00,10000,0,دفعة
1,2024-06-09 00:00:00,10000,0,دفعة
1,2024-07-02 00:00:00,10000,0,دفعة
1,2024-07-20 00:00:00,10000,0,دفعة
1,2024-08-02 00:00:00,0,5550,"619 بضاعة فاتورة رقم "
1,2024-08-10 00:00:00,10000,0,دفعة
1,2024-08-12 00:00:00,0,39425,"622 بضاعة فاتورة رقم "
1,2024-08-12 00:00:00,0,9700,"623 بضاعة فاتورة رقم "
1,2024-08-28 00:00:00,7000,0,دفعة
1,2024-09-09 00:00:00,5000,0,دفعة
1,2024-10-02 00:00:00,5000,0,دفعة
1,2024-10-10 00:00:00,5000,0,دفعة
1,2024-10-21 00:00:00,10000,0,دفعة
1,2024-11-25 00:00:00,10000,0,دفعة
1,2024-11-25 00:00:00,6000,0,دفعة
1,2025-01-21 00:00:00,0,11250,"662 بضاعة فاتورة رقم "
1,2025-01-21 00:00:00,0,24409,"663 بضاعة فاتورة رقم "
1,2025-01-21 00:00:00,10200,0,دفعة قديمة
1,2025-01-31 00:00:00,0,25230,"668 بضاعة فاتورة رقم "
1,2025-02-03 00:00:00,10000,0,سلفة
1,2025-02-15 00:00:00,10000,0,دفعة
1,2025-02-28 00:00:00,10000,0,دفعة
1,2025-03-05 00:00:00,0,18200,"684 بضاعة فاتورة رقم "
1,2025-03-15 00:00:00,10000,0,"دفعة "
1,2025-03-19 00:00:00,0,16000,"688 بضاعة فاتورة رقم "
1,2025-03-21 00:00:00,10000,0,دفعة
1,2025-03-28 00:00:00,10000,0,"دفعة تحويل انستا باى "
1,2025-04-12 00:00:00,0,0,"689 بضاعة فاتورة رقم "
1,2025-04-14 00:00:00,10000,0,"دفعة "
1,2025-04-14 00:00:00,0,30700,"690 بضاعة فاتورة رقم "
1,2025-04-17 00:00:00,0,26800,"698 بضاعة فاتورة رقم "
1,2025-05-03 00:00:00,10000,0,دفعة
1,2025-05-20 00:00:00,10000,0,دفعة
1,2025-05-27 00:00:00,10000,0,دفعة 25-05
1,2025-06-01 00:00:00,0,8660,"722 بضاعة فاتورة رقم "
1,2025-06-14 00:00:00,10000,0,دفعة
1,2025-06-23 00:00:00,10000,0,دفعة
1,2025-07-05 00:00:00,10000,0,دفعة
1,2025-07-11 00:00:00,0,13000,"739 بضاعة فاتورة رقم "
1,2025-07-29 00:00:00,10000,0,دفعة
1,2025-08-09 00:00:00,10000,0,دفعة
1,2025-08-09 00:00:00,0,25200,"753 بضاعة فاتورة رقم "
1,2025-08-23 00:00:00,0,34080,"755 بضاعة فاتورة رقم "
1,2025-08-23 00:00:00,10000,0,دفعة
1,2025-09-06 00:00:00,10000,0,دفعة
1,2025-09-22 00:00:00,10000,0,دفعة
1,2025-09-27 00:00:00,5000,0,دفعة
1,2025-10-01 00:00:00,0,53550,"768 بضاعة فاتورة رقم "
1,2025-10-06 00:00:00,5000,0,دفعة
1,2025-10-14 00:00:00,5000,0,دفعة
1,2025-10-18 00:00:00,5000,0,دفعة
1,2025-10-28 00:00:00,5000,0,دفعة
1,2025-11-01 00:00:00,5000,0,دفعة
1,2025-11-08 00:00:00,5000,0,دفعة
1,2025-11-15 00:00:00,5000,0,دفعة
1,2025-11-24 00:00:00,5000,0,دفعة
1,2025-12-01 00:00:00,5000,0,دفعة
1,2025-12-08 00:00:00,5000,0,"دفعة "
1,2025-12-15 00:00:00,5000,0,دفعة
1,2025-12-23 00:00:00,5000,0,دفعة
1,2025-12-26 00:00:00,5000,0,دفعة مختار
1,2026-01-03 00:00:00,5000,0,دفعة
1,2026-01-06 00:00:00,0,17400,"806 بضاعة فاتورة رقم "
1,2026-01-10 00:00:00,5000,0,دفعة
1,2026-01-17 00:00:00,5000,0,دفعة
1,2026-01-20 00:00:00,30000,0,دفعة تيل فرامل
1,2026-01-20 00:00:00,0,58810,"811 بضاعة فاتورة رقم "
1,2026-01-24 00:00:00,5000,0,دفعة
1,2026-02-06 00:00:00,0,36510,"817 بضاعة فاتورة رقم "
1,2026-02-06 00:00:00,36510,0,"1إرتجـاع فاتورة رقم "
1,2026-02-07 00:00:00,5000,0,دفعة
1,2026-02-13 00:00:00,0,9300,"820 بضاعة فاتورة رقم "
1,2026-02-23 00:00:00,10000,0,دفعتين
1,2026-03-07 00:00:00,10000,0,دفعة
1,2026-03-14 00:00:00,5000,0,دفعة
1,2026-03-24 00:00:00,5000,0,دفعة
1,2026-03-28 00:00:00,5000,0,دفعة
1,2026-04-04 00:00:00,10000,0,دفعة
1,2026-04-14 00:00:00,5000,0,دفعة
1,2026-04-17 00:00:00,0,9000,"843 بضاعة فاتورة رقم "
1,2026-04-17 00:00:00,0,27425,"844 بضاعة فاتورة رقم "
1,2026-04-17 00:00:00,0,8200,"842 بضاعة فاتورة رقم "
1,2026-04-18 00:00:00,5000,0,دفعة غالب
1,2026-05-02 00:00:00,10000,0,دفعة
1,2026-05-07 00:00:00,0,20250,"849 بضاعة فاتورة رقم "
1,2026-05-09 00:00:00,5000,0,دفعة
1,2026-05-16 00:00:00,5000,0,دفعة
1,2026-05-23 00:00:00,5000,0,دفعة
1,2026-06-01 00:00:00,5000,0,دفعة
1,2026-06-08 00:00:00,5000,0,دفعة
1,2026-06-11 00:00:00,0,5400,"856 بضاعة فاتورة رقم "
1,2026-06-15 00:00:00,5000,0,دفعة
2,2021-08-12 00:00:00,1000,0,"من الحساب "
2,2021-08-14 00:00:00,1000,0,"من الحساب "
2,2021-08-21 00:00:00,3000,0,"دفعه من الحساب "
2,2021-08-22 00:00:00,0,6590,"1 بضاعة فاتورة رقم "
2,2021-08-28 00:00:00,0,2863,"1 بضاعة فاتورة رقم "
2,2021-08-28 00:00:00,1000,0,"دفعه "
2,2021-09-08 00:00:00,2000,0,"دفعه من الحساب "
2,2021-09-16 00:00:00,3000,0,"من الحساب "
2,2021-09-21 00:00:00,0,0,"1 بضاعة فاتورة رقم "
2,2021-09-21 00:00:00,0,0,"1 بضاعة فاتورة رقم "
2,2021-09-24 00:00:00,0,1200,"1 بضاعة فاتورة رقم "
2,2021-10-02 00:00:00,1000,0,دفعة من الحساب
2,2021-10-06 00:00:00,0,505,"1 بضاعة فاتورة رقم "
2,2021-10-12 00:00:00,2000,0,دفعة من الحساب
2,2021-10-16 00:00:00,2000,0,"فاتورة رقم 234 اطقم تيل فرامل امامى "
2,2021-10-16 00:00:00,0,0,"234 بضاعة فاتورة رقم "
2,2021-10-16 00:00:00,0,2253,"234 بضاعة فاتورة رقم "
2,2021-10-23 00:00:00,1000,0,دفعة من الحساب
2,2021-10-28 00:00:00,0,2220,"1 بضاعة فاتورة رقم "
2,2021-10-28 00:00:00,2220,0,سداد قيمة فاتورة رقم 1878 قلب طلمبة + فلتر زيت + فلتر زيت
2,2021-11-09 00:00:00,0,480,"243 بضاعة فاتورة رقم "
2,2021-11-09 00:00:00,0,5400,"243 بضاعة فاتورة رقم "
2,2021-11-09 00:00:00,0,240,"243 بضاعة فاتورة رقم "
2,2021-11-09 00:00:00,2000,0,دفعة من الحساب
2,2021-11-19 00:00:00,1000,0,
